Listing_ID,Title,Price,URL,Модел,Цена,Състояние,Тип,Произведено,Тип двигател,Мощност[к.с.],Скоростна кутия,Цвят,Пробег,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,
67348210,"VW Golf 4, 1.6 бензин/Газ","3 100 лв. - 1 585,00 €Не се начислява ДДС",https://www.auto.bg/obiava/67348210/vw-golf-4-1-6-benzin-gaz,VW Golf,3 100 лв.,Употребяван,Комби,март 2000 г.,VW Golf Бензин,101 к.с,Ръчна,Сив,200000 км,,,,,,,,,,,,,,,
36091676,Mercedes-Benz E 220,"25 800 лв. - 13 191,33 €Цената е с включено ДДС",https://www.auto.bg/obiava/36091676/mercedes-benz-e-220,Mercedes-Benz E 220,21 500 лв.,Употребяван,Седан,ноември 2011 г.,Mercedes-Benz E 220 Дизел,,Автоматична,,308000 км,,,,,,,,,,,,,,,
18646431,BMW X3 3.0sd SportPack ! SWISS !,"12 900 лв. - 6 595,67 €Цената е с включено ДДС",https://www.auto.bg/obiava/18646431/bmw-x3-3-0sd-sportpack-swiss,BMW X3,12 900 лв.,Употребяван,Джип,юни 2007 г.,BMW X3 Дизел,286 к.с,Автоматична,Тъмно сив,257984 км,,,,,,,,,,,,,,,
49568549,Mercedes-Benz CLA 250 250 AMG Line ! SWISS !,"25 900 лв. - 13 242,46 €Не се начислява ДДС",https://www.auto.bg/obiava/49568549/mercedes-benz-cla-250-250-amg-line-swiss,Mercedes-Benz CLA 250,25 900 лв.,Употребяван,Купе,януари 2014 г.,Mercedes-Benz CLA 250 Бензин,211 к.с,Автоматична,Тъмно сив,260621 км,,,,,,,,,,,,,,,
44470161,Mercedes-Benz CLA 220 CDI ! AMG Line ! SWISS !,"33 600 лв. - 17 179,41 €Цената е с включено ДДС",https://www.auto.bg/obiava/44470161/mercedes-benz-cla-220-cdi-amg-line-swiss,Mercedes-Benz CLA 220,33 600 лв.,Употребяван,Купе,юли 2016 г.,Mercedes-Benz CLA 220 Дизел,177 к.с,Автоматична,Червен,212142 км,,,,,,,,,,,,,,,
34142429,Hyundai Tucson 2.0CRDI ! AWD ! MHEV ! SWISS !,"35 900 лв. - 18 355,38 €Цената е с включено ДДС",https://www.auto.bg/obiava/34142429/hyundai-tucson-2-0crdi-awd-mhev-swiss,Hyundai Tucson,35 900 лв.,Употребяван,Джип,ноември 2019 г.,Hyundai Tucson Хибриден,185 к.с,Автоматична,Бял,164749 км,,,,,,,,,,,,,,,
33751080,Audi RSQ8,"213 240 лв. - 109 027,88 €Цената е с включено ДДС",https://www.auto.bg/obiava/33751080/audi-rsq8,Audi RSQ8,177 700 лв.,Употребяван,Джип,март 2023 г.,Audi RSQ8 Бензин,600 к.с,Автоматична,Черен,33000 км,,,,,,,,,,,,,,,
11383390,Audi Q7 3.0 TDI FaceLift Euro 6 ! Quattro ! S Line ! SWISS,"25 500 лв. - 13 037,94 €Цената е с включено ДДС",https://www.auto.bg/obiava/11383390/audi-q7-3-0-tdi-facelift-euro-6-quattro-s-line-swiss,Audi Q7,25 500 лв.,Употребяван,Джип,юни 2010 г.,Audi Q7 Дизел,239 к.с,Автоматична,Черен,305800 км,,,,,,,,,,,,,,,
90085001,Mercedes-Benz C 220 Exclusive Facelift,"37 200 лв. - 19 020,06 €Цената е с включено ДДС",https://www.auto.bg/obiava/90085001/mercedes-benz-c-220-exclusive-facelift,Mercedes-Benz C 220,37 200 лв.,Употребяван,Комби,октомври 2018 г.,Mercedes-Benz C 220 Дизел,194 к.с,Автоматична,Сребърен,194000 км,,,,,,,,,,,,,,,
78892630,Mercedes-Benz ML 350 Bluetec ! 4matic ! Спорт пакет  ! DESIGNO ! SWISS,"22 900 лв. - 11 708,58 €Не се начислява ДДС",https://www.auto.bg/obiava/78892630/mercedes-benz-ml-350-bluetec-4matic-sport-paket-designo-swiss,Mercedes-Benz ML 350,22 900 лв.,Употребяван,Джип,октомври 2009 г.,Mercedes-Benz ML 350 Дизел,211 к.с,Автоматична,Кафяв,267199 км,,,,,,,,,,,,,,,
69514858,BMW 330 d xDrive LCI (FaceLift) ! M Pack ! SWISS !,"18 900 лв. - 9 663,42 €Цената е с включено ДДС",https://www.auto.bg/obiava/69514858/bmw-330-d-xdrive-lci-facelift-m-pack-swiss,BMW 330,18 900 лв.,Употребяван,Комби,януари 2012 г.,BMW 330 Дизел,245 к.с,Автоматична,Черен,269000 км,,,,,,,,,,,,,,,
61508232,Hyundai Tucson 1.6PHEV/265HP/PRIME/4X4/360/PANO/NAVI/733v,"57 499 лв. - 29 398,77 €Цената е с включено ДДС",https://www.auto.bg/obiava/61508232/hyundai-tucson-1-6phev-265hp-prime-4x4-360-pano-navi-733v,Hyundai Tucson,57 499 лв.,Употребяван,Джип,юли 2021 г.,Hyundai Tucson Plug-in хибрид,265 к.с,Автоматична,Черен,97245 км,,,,,,,,,,,,,,,
44591294,VW Caddy Maxi 6+ 1,"54 800 лв. - 28 018,80 €Цената е с включено ДДС",https://www.auto.bg/obiava/44591294/vw-caddy-maxi-6-1,VW Caddy,54 800 лв.,Употребяван,Ван,май 2022 г.,VW Caddy Дизел,122 к.с,Автоматична,Бял,147000 км,,,,,,,,,,,,,,,
12361676,Skoda Superb 2.0TDI ELEGANCE,"31 790 лв. - 16 253,97 €Не се начислява ДДС",https://www.auto.bg/obiava/12361676/skoda-superb-2-0tdi-elegance,Skoda Superb,31 790 лв.,Употребяван,Комби,юни 2020 г.,Skoda Superb Дизел,150 к.с,Автоматична,Сив,215000 км,,,,,,,,,,,,,,,
29681724,"VW Passat 2.0 TDI 177кс DSG 4Motion   обслужен, ре","14 799 лв. - 7 566,61 €Цената е с включено ДДС",https://www.auto.bg/obiava/29681724/vw-passat-2-0-tdi-177ks-dsg-4motion-obsluzhen-re,VW Passat,14 799 лв.,Употребяван,Комби,януари 2014 г.,VW Passat Дизел,177 к.с,Автоматична,Сив,260369 км,,,,,,,,,,,,,,,
27706554,Jeep Grand cherokee SUMMIT,"29 500 лв. - 15 083,11 €Не се начислява ДДС",https://www.auto.bg/obiava/27706554/jeep-grand-cherokee-summit,Jeep Grand cherokee,29 500 лв.,Употребяван,Джип,септември 2015 г.,Jeep Grand cherokee Дизел,250 к.с,Автоматична,Тъмно сив,154200 км,,,,,,,,,,,,,,,
48906631,Mercedes-Benz ML 550 550 AMG LINE 4 MATIC Регистриран. 110 500 km,"48 900 лв. - 25 002,17 €Не се начислява ДДС",https://www.auto.bg/obiava/48906631/mercedes-benz-ml-550-550-amg-line-4-matic-registriran-110-500-km,Mercedes-Benz ML 550,48 900 лв.,Употребяван,Джип,юни 2014 г.,Mercedes-Benz ML 550 Бензин,408 к.с,Автоматична,Черен,110500 км,,,,,,,,,,,,,,,
19177073,Audi A3 1.4i* AVTOMAT*,"10 500 лв. - 5 368,56 €Не се начислява ДДС",https://www.auto.bg/obiava/19177073/audi-a3-1-4i-avtomat,Audi A3,10 500 лв.,Употребяван,Хечбек,март 2010 г.,Audi A3 Бензин,125 к.с,Автоматична,Черен,155000 км,,,,,,,,,,,,,,,
68563816,"Honda Civic 1, 5i Turbo 180кс Гаранционна","37 999 лв. - 19 428,58 €Не се начислява ДДС",https://www.auto.bg/obiava/68563816/honda-civic-1-5i-turbo-180ks-garantsionna,Honda Civic,37 999 лв.,Употребяван,Седан,септември 2020 г.,Honda Civic Бензин,180 к.с,Автоматична,Син,75500 км,,,,,,,,,,,,,,,
42119623,Mercedes-Benz GLE 550 AMG* Keyless* Camera* Massage* 360* H&K,"48 500 лв. - 24 797,66 €Не се начислява ДДС",https://www.auto.bg/obiava/42119623/mercedes-benz-gle-550-amg-keyless-camera-massage-360-h-k,Mercedes-Benz GLE,48 500 лв.,Употребяван,Джип,януари 2017 г.,Mercedes-Benz GLE Бензин,449 к.с,Автоматична,Черен,130000 км,,,,,,,,,,,,,,,
60092657,Toyota Corolla 1.8i * ХИБРИД* * ТАКСИ* FULL 2019 год.,"31 999 лв. - 16 360,83 €Не се начислява ДДС",https://www.auto.bg/obiava/60092657/toyota-corolla-1-8i-hibrid-taksi-full-2019-god,Toyota Corolla,31 999 лв.,Употребяван,Хечбек,април 2019 г.,Toyota Corolla Хибриден,122 к.с,Автоматична,Зелен,132541 км,,,,,,,,,,,,,,,
44710963,Mercedes-Benz GT GT 63S E PERFORMANCE * CARFAX *,"275 000 лв. - 140 605,27 €Цената е с включено ДДС",https://www.auto.bg/obiava/44710963/mercedes-benz-gt-gt-63s-e-performance-carfax,Mercedes-Benz GT,275 000 лв.,Употребяван,Седан,декември 2024 г.,Mercedes-Benz GT Бензин,816 к.с,Автоматична,,3559 км,,,,,,,,,,,,,,,
18927249,Mercedes-Benz C 250 CDI* 100%km* 4x4* AUTOMATIK* 204ks* TOP,"31 900 лв. - 16 310,21 €Цената е с включено ДДС",https://www.auto.bg/obiava/18927249/mercedes-benz-c-250-cdi-100-km-4x4-automatik-204ks-top,Mercedes-Benz C 250,31 900 лв.,Употребяван,Комби,май 2016 г.,Mercedes-Benz C 250 Дизел,204 к.с,Автоматична,Бял,197331 км,,,,,,,,,,,,,,,
59493385,Nissan Qashqai 54.000км,"24 500 лв. - 12 526,65 €Не се начислява ДДС",https://www.auto.bg/obiava/59493385/nissan-qashqai-54-000km,Nissan Qashqai,24 500 лв.,Употребяван,Джип,декември 2018 г.,Nissan Qashqai Бензин,116 к.с,Ръчна,,54000 км,,,,,,,,,,,,,,,
18850592,VW Golf 7,"19 000 лв. - 9 714,55 €Не се начислява ДДС",https://www.auto.bg/obiava/18850592/vw-golf-7,VW Golf,19 000 лв.,Употребяван,Хечбек,юли 2014 г.,VW Golf Дизел,105 к.с,Ръчна,Бял,180000 км,,,,,,,,,,,,,,,
33699037,Audi Q5,"23 000 лв. - 11 759,71 €Цената е с включено ДДС",https://www.auto.bg/obiava/33699037/audi-q5,Audi Q5,23 000 лв.,Употребяван,Джип,юли 2014 г.,Audi Q5 Бензин,220 к.с,Автоматична,Бял,118600 км,,,,,,,,,,,,,,,
94660048,VW Polo 1.6 tdi R Line,"13 200 лв. - 6 749,05 €Цената е с включено ДДС",https://www.auto.bg/obiava/94660048/vw-polo-1-6-tdi-r-line,VW Polo,13 200 лв.,Употребяван,Хечбек,октомври 2012 г.,VW Polo Дизел,90 к.с,Ръчна,Бял,237000 км,,,,,,,,,,,,,,,
81451724,Peugeot 508 2.2 HDI GT,"12 000 лв. - 6 135,50 €Не се начислява ДДС",https://www.auto.bg/obiava/81451724/peugeot-508-2-2-hdi-gt,Peugeot 508,12 000 лв.,Употребяван,Седан,септември 2011 г.,Peugeot 508 Дизел,204 к.с,Автоматична,Бял,284377 км,,,,,,,,,,,,,,,
48536536,Skoda Octavia 2.0 TDI 4x4,"30 000 лв. - 15 338,76 €Не се начислява ДДС",https://www.auto.bg/obiava/48536536/skoda-octavia-2-0-tdi-4x4,Skoda Octavia,30 000 лв.,Употребяван,Комби,ноември 2018 г.,Skoda Octavia Дизел,150 к.с,Автоматична,Черен,321000 км,,,,,,,,,,,,,,,
89672213,Gmc Sierra * SLE * CARFAX *,"41 000 лв. - 20 962,97 €Цената е с включено ДДС",https://www.auto.bg/obiava/89672213/gmc-sierra-sle-carfax,Gmc Sierra,41 000 лв.,Употребяван,Пикап,януари 2021 г.,Gmc Sierra Бензин,,Автоматична,,115041 км,,,,,,,,,,,,,,,
55346989,VW Alltrack 2.0TDI- 177k.c. /4- MOTION/AUTO- DSG/K,"17 500 лв. - 8 947,61 €Цената е с включено ДДС",https://www.auto.bg/obiava/55346989/vw-alltrack-2-0tdi-177k-c-4-motion-auto-dsg-k,VW Alltrack,17 500 лв.,Употребяван,Комби,декември 2013 г.,VW Alltrack Дизел,170 к.с,Автоматична,Черен,183739 км,,,,,,,,,,,,,,,
85177738,"Opel Corsa 1.3 CDTI , СМЕНАНА ВЕРИГА","11 900 лв. - 6 084,37 €Не се начислява ДДС",https://www.auto.bg/obiava/85177738/opel-corsa-1-3-cdti-smenana-veriga,Opel Corsa,11 900 лв.,Употребяван,Хечбек,декември 2016 г.,Opel Corsa Дизел,94 к.с,Ръчна,Светло син,190000 км,,,,,,,,,,,,,,,
31571410,Mercedes-Benz E 240 4-matic LPG,"8 499 лв. - 4 345,47 €Не се начислява ДДС",https://www.auto.bg/obiava/31571410/mercedes-benz-e-240-4-matic-lpg,Mercedes-Benz E 240,8 499 лв.,Употребяван,Комби,септември 2004 г.,Mercedes-Benz E 240 Бензин,177 к.с,Автоматична,Светло сив,248566 км,,,,,,,,,,,,,,,
36498814,Mercedes-Benz E 220 ALL TERRAIN,"32 000 лв. - 16 361,34 €Не се начислява ДДС",https://www.auto.bg/obiava/36498814/mercedes-benz-e-220-all-terrain,Mercedes-Benz E 220,32 000 лв.,Употребяван,Комби,октомври 2017 г.,Mercedes-Benz E 220 Дизел,194 к.с,Автоматична,Черен,267000 км,,,,,,,,,,,,,,,
82180263,Jeep Cherokee,"8 500 лв. - 4 345,98 €Не се начислява ДДС",https://www.auto.bg/obiava/82180263/jeep-cherokee,Jeep Cherokee,8 500 лв.,Употребяван,Джип,декември 1996 г.,Jeep Cherokee Дизел,116 к.с,Ръчна,Зелен,60000 км,,,,,,,,,,,,,,,
45601386,VW ID.5,"7 500 лв. - 3 834,69 €Не се начислява ДДС",https://www.auto.bg/obiava/45601386/vw-id-5,VW ID.5,7 500 лв.,Употребяван,Ван,ноември 2003 г.,VW ID.5 Дизел,174 к.с,Ръчна,Сив,240000 км,,,,,,,,,,,,,,,
34979843,Mercedes-Benz CLA 220 AMG Line Panorama Mega Full,"27 000 лв. - 13 804,88 €Не се начислява ДДС",https://www.auto.bg/obiava/34979843/mercedes-benz-cla-220-amg-line-panorama-mega-full,Mercedes-Benz CLA 220,27 000 лв.,Употребяван,Седан,февруари 2015 г.,Mercedes-Benz CLA 220 Дизел,177 к.с,Автоматична,Бял,165000 км,,,,,,,,,,,,,,,
50035008,Fiat Fullback 113000km.100%EURO-6B,Цена по договаряне,https://www.auto.bg/obiava/50035008/fiat-fullback-113000km-100-euro-6b,Fiat Fullback,Цена по договаряне,Употребяван,Джип,ноември 2017 г.,Fiat Fullback Дизел,154 к.с,Ръчна,Тъмно сив,113000 км,,,,,,,,,,,,,,,
60592885,Mercedes-Benz C 220 234000km.100%,Цена по договаряне,https://www.auto.bg/obiava/60592885/mercedes-benz-c-220-234000km-100,Mercedes-Benz C 220,Цена по договаряне,Употребяван,Комби,януари 2011 г.,Mercedes-Benz C 220 Дизел,170 к.с,Ръчна,Черен,234000 км,,,,,,,,,,,,,,,
33753743,BMW X5 3.5xd,"15 000 лв. - 7 669,38 €Не се начислява ДДС",https://www.auto.bg/obiava/33753743/bmw-x5-3-5xd,BMW X5,15 000 лв.,Употребяван,Джип,март 2009 г.,BMW X5 Дизел,330 к.с,Автоматична,Светло сив,310000 км,,,,,,,,,,,,,,,
22090511,Mini Clubman 1.6,Цена по договаряне,https://www.auto.bg/obiava/22090511/mini-clubman-1-6,Mini Clubman,Цена по договаряне,Употребяван,Хечбек,януари 2011 г.,Mini Clubman Бензин,98 к.с,Ръчна,Светло сив,171000 км,,,,,,,,,,,,,,,
93860539,Peugeot 3008 2.0HDi* GT* Pano* Key GO* Distronic* Full*,"32 990 лв. - 16 867,52 €Цената е с включено ДДС",https://www.auto.bg/obiava/93860539/peugeot-3008-2-0hdi-gt-pano-key-go-distronic-full,Peugeot 3008,32 990 лв.,Употребяван,Джип,февруари 2017 г.,Peugeot 3008 Дизел,180 к.с,Автоматична,Тъмно сив,185286 км,,,,,,,,,,,,,,,
74056641,Kia Soul 1.6,Цена по договаряне,https://www.auto.bg/obiava/74056641/kia-soul-1-6,Kia Soul,Цена по договаряне,Употребяван,Миниван,ноември 2009 г.,Kia Soul Бензин,126 к.с,Ръчна,Черен,181000 км,,,,,,,,,,,,,,,
39754451,VW Touareg 3.0 TDI,"24 500 лв. - 12 526,65 €Цената е с включено ДДС",https://www.auto.bg/obiava/39754451/vw-touareg-3-0-tdi,VW Touareg,24 500 лв.,Употребяван,Джип,август 2014 г.,VW Touareg Дизел,245 к.с,Автоматична,Черен,293800 км,,,,,,,,,,,,,,,
76821976,Mitsubishi Outlander 2.2Di-D 135800km.100%,Цена по договаряне,https://www.auto.bg/obiava/76821976/mitsubishi-outlander-2-2di-d-135800km-100,Mitsubishi Outlander,Цена по договаряне,Употребяван,Джип,ноември 2012 г.,Mitsubishi Outlander Дизел,150 к.с,Ръчна,Светло сив,135800 км,,,,,,,,,,,,,,,
14631741,Great Wall Steed 3 2.4 бензин -газ,"10 999 лв. - 5 623,70 €Не се начислява ДДС",https://www.auto.bg/obiava/14631741/great-wall-steed-3-2-4-benzin-gaz,Great Wall Steed 3,10 999 лв.,Употребяван,Пикап,юли 2009 г.,Great Wall Steed 3 Бензин,136 к.с,Ръчна,Черен,325143 км,,,,,,,,,,,,,,,
23350838,Nissan Qashqai 1.6i/ГАЗОВ ИЖЕКЦИОН,"9 499 лв. - 4 856,76 €Не се начислява ДДС",https://www.auto.bg/obiava/23350838/nissan-qashqai-1-6i-gazov-izhektsion,Nissan Qashqai,9 499 лв.,Употребяван,Джип,септември 2009 г.,Nissan Qashqai Бензин,115 к.с,Ръчна,Сив,228000 км,,,,,,,,,,,,,,,
60574661,Opel Zafira 1.8 LPG,"3 900 лв. - 1 994,04 €Не се начислява ДДС",https://www.auto.bg/obiava/60574661/opel-zafira-1-8-lpg,Opel Zafira,3 900 лв.,Употребяван,Миниван,март 2007 г.,Opel Zafira Бензин,140 к.с,Автоматична,Сив,357000 км,,,,,,,,,,,,,,,
73571203,Peugeot 5008 1.6HDI 203000km.100%,Цена по договаряне,https://www.auto.bg/obiava/73571203/peugeot-5008-1-6hdi-203000km-100,Peugeot 5008,Цена по договаряне,Употребяван,Миниван,май 2013 г.,Peugeot 5008 Дизел,114 к.с,Ръчна,Тъмно сив,203000 км,,,,,,,,,,,,,,,
40303939,VW Caddy,"8 400 лв. - 4 294,85 €Цената е с включено ДДС",https://www.auto.bg/obiava/40303939/vw-caddy,VW Caddy,7 000 лв.,Употребяван,Пикап,октомври 2008 г.,VW Caddy Дизел,105 к.с,Ръчна,Бял,183513 км,,,,,,,,,,,,,,,
19744595,Skoda Octavia,"34 900 лв. - 17 844,09 €Не се начислява ДДС",https://www.auto.bg/obiava/19744595/skoda-octavia,Skoda Octavia,34 900 лв.,Употребяван,Комби,ноември 2021 г.,Skoda Octavia Дизел,,Автоматична,Бял,217900 км,,,,,,,,,,,,,,,
80169483,Citroen C3 Picasso,Цена по договаряне,https://www.auto.bg/obiava/80169483/citroen-c3-picasso,Citroen C3 Picasso,Цена по договаряне,Употребяван,Хечбек,януари 2013 г.,Citroen C3 Picasso Бензин,95 к.с,Ръчна,Бял,131000 км,,,,,,,,,,,,,,,
39835811,Toyota Avensis 1.8 Кломатик,Цена по договаряне,https://www.auto.bg/obiava/39835811/toyota-avensis-1-8-klomatik,Toyota Avensis,Цена по договаряне,Употребяван,Хечбек,октомври 2001 г.,Toyota Avensis Бензин,,Ръчна,,101000 км,,,,,,,,,,,,,,,
57524555,Audi A3 210000km.100%,Цена по договаряне,https://www.auto.bg/obiava/57524555/audi-a3-210000km-100,Audi A3,Цена по договаряне,Употребяван,Хечбек,ноември 2008 г.,Audi A3 Бензин,,Ръчна,Светло сив,210000 км,,,,,,,,,,,,,,,
36770561,Dacia Lodgy 86000km.100%,Цена по договаряне,https://www.auto.bg/obiava/36770561/dacia-lodgy-86000km-100,Dacia Lodgy,Цена по договаряне,Употребяван,Миниван,ноември 2013 г.,Dacia Lodgy Бензин,,Ръчна,Тъмно сив,86000 км,,,,,,,,,,,,,,,
32012561,Suzuki Grand vitara 195000км.100%,Цена по договаряне,https://www.auto.bg/obiava/32012561/suzuki-grand-vitara-195000km-100,Suzuki Grand vitara,Цена по договаряне,Употребяван,Джип,октомври 2012 г.,Suzuki Grand vitara Дизел,129 к.с,Ръчна,Светло сив,195000 км,,,,,,,,,,,,,,,
30427845,Mercedes-Benz E 270 Е270 CDI,"5 999 лв. - 3 067,24 €Не се начислява ДДС",https://www.auto.bg/obiava/30427845/mercedes-benz-e-270-e270-cdi,Mercedes-Benz E 270,5 999 лв.,Употребяван,Седан,октомври 2003 г.,Mercedes-Benz E 270 Дизел,177 к.с,Автоматична,Сив,280000 км,,,,,,,,,,,,,,,
83977023,Skoda Superb Scout 4x4,"64 000 лв. - 32 722,68 €Цената е с включено ДДС",https://www.auto.bg/obiava/83977023/skoda-superb-scout-4x4,Skoda Superb,64 000 лв.,Употребяван,Комби,март 2021 г.,Skoda Superb Бензин,280 к.с,Автоматична,Tъмно син,75000 км,,,,,,,,,,,,,,,
88410662,Citroen Jumpy,"2 300 EUR - 4 498,41 лв.Не се начислява ДДС",https://www.auto.bg/obiava/88410662/citroen-jumpy,Citroen Jumpy,2 300 EUR,Употребяван,Ван,ноември 2008 г.,Citroen Jumpy Дизел,120 к.с,Ръчна,Tъмно син,360000 км,,,,,,,,,,,,,,,
31303364,Mercedes-Benz S 350 V6-272кс.,"9 500 лв. - 4 857,27 €Не се начислява ДДС",https://www.auto.bg/obiava/31303364/mercedes-benz-s-350-v6-272ks,Mercedes-Benz S 350,9 500 лв.,Употребяван,Стреч лимузина,юли 2006 г.,Mercedes-Benz S 350 Бензин,272 к.с,Автоматична,Черен,270000 км,,,,,,,,,,,,,,,
61120880,Audi SQ5,"34 000 лв. - 17 383,92 €Не се начислява ДДС",https://www.auto.bg/obiava/61120880/audi-sq5,Audi SQ5,34 000 лв.,Употребяван,Джип,май 2015 г.,Audi SQ5 Дизел,313 к.с,Автоматична,Графит,181000 км,,,,,,,,,,,,,,,
58816148,Alfa Romeo 159 1.9jtdm,"4 800 лв. - 2 454,20 €",https://www.auto.bg/obiava/58816148/alfa-romeo-159-1-9jtdm,Alfa Romeo 159,4 800 лв.,Употребяван,Седан,ноември 2006 г.,Alfa Romeo 159 Дизел,120 к.с,Ръчна,Бордо,270000 км,,,,,,,,,,,,,,,
96591899,Hyundai Ioniq 6 ELEKTRO/151HP/PIXEL-LED/CAM/NAVI/KLESS/CPLAY/435g,"51 099 лв. - 26 126,50 €Цената е с включено ДДС",https://www.auto.bg/obiava/96591899/hyundai-ioniq-6-elektro-151hp-pixel-led-cam-navi-kless-cplay-435g,Hyundai Ioniq 6,51 099 лв.,Употребяван,Седан,май 2023 г.,Hyundai Ioniq 6 Електрически,151 к.с,Автоматична,Черен,32421 км,,,,,,,,,,,,,,,
72961154,Skoda Octavia 1.4TDI 208000км.100%,Цена по договаряне,https://www.auto.bg/obiava/72961154/skoda-octavia-1-4tdi-208000km-100,Skoda Octavia,Цена по договаряне,Употребяван,Комби,юни 2016 г.,Skoda Octavia Дизел,90 к.с,Ръчна,Бял,208000 км,,,,,,,,,,,,,,,
81594312,"Honda Cr-v 2, 4- Exclusive edition","25 400 лв. - 12 986,81 €Не се начислява ДДС",https://www.auto.bg/obiava/81594312/honda-cr-v-2-4-exclusive-edition,Honda Cr-v,25 400 лв.,Употребяван,Джип,януари 2010 г.,Honda Cr-v Бензин,166 к.с,Автоматична,Сребърен,82400 км,,,,,,,,,,,,,,,
20404204,VW Passat GT 1.9 TDI,"2 400 лв. - 1 227,10 €Не се начислява ДДС",https://www.auto.bg/obiava/20404204/vw-passat-gt-1-9-tdi,VW Passat,2 400 лв.,Употребяван,Комби,февруари 1996 г.,VW Passat Дизел,110 к.с,Ръчна,Червен,307000 км,,,,,,,,,,,,,,,
18801909,Kia Ceed 1.6CDI,"13 999 лв. - 7 157,58 €Не се начислява ДДС",https://www.auto.bg/obiava/18801909/kia-ceed-1-6cdi,Kia Ceed,13 999 лв.,Употребяван,Комби,май 2016 г.,Kia Ceed Дизел,110 к.с,Ръчна,Жълт,285000 км,,,,,,,,,,,,,,,
53618847,BMW 650 Grand Cupe,"52 000 лв. - 26 587,18 €Цената е с включено ДДС",https://www.auto.bg/obiava/53618847/bmw-650-grand-cupe,BMW 650,52 000 лв.,Употребяван,Купе,януари 2015 г.,BMW 650 Бензин,451 к.с,Автоматична,,167844 км,,,,,,,,,,,,,,,
56616148,Opel Combo,"5 400 лв. - 2 760,98 €Не се начислява ДДС",https://www.auto.bg/obiava/56616148/opel-combo,Opel Combo,5 400 лв.,Употребяван,Комби,юли 2008 г.,Opel Combo Дизел,74 к.с,Автоматична,Червен,148000 км,,,,,,,,,,,,,,,
20404204,VW Passat GT 1.9 TDI,"2 400 лв. - 1 227,10 €Не се начислява ДДС",https://www.auto.bg/obiava/20404204/vw-passat-gt-1-9-tdi,VW Passat,2 400 лв.,Употребяван,Комби,февруари 1996 г.,VW Passat Дизел,110 к.с,Ръчна,Червен,307000 км,,,,,,,,,,,,,,,
18801909,Kia Ceed 1.6CDI,"13 999 лв. - 7 157,58 €Не се начислява ДДС",https://www.auto.bg/obiava/18801909/kia-ceed-1-6cdi,Kia Ceed,13 999 лв.,Употребяван,Комби,май 2016 г.,Kia Ceed Дизел,110 к.с,Ръчна,Жълт,285000 км,,,,,,,,,,,,,,,
53618847,BMW 650 Grand Cupe,"52 000 лв. - 26 587,18 €Цената е с включено ДДС",https://www.auto.bg/obiava/53618847/bmw-650-grand-cupe,BMW 650,52 000 лв.,Употребяван,Купе,януари 2015 г.,BMW 650 Бензин,451 к.с,Автоматична,,167844 км,,,,,,,,,,,,,,,
56616148,Opel Combo,"5 400 лв. - 2 760,98 €Не се начислява ДДС",https://www.auto.bg/obiava/56616148/opel-combo,Opel Combo,5 400 лв.,Употребяван,Комби,юли 2008 г.,Opel Combo Дизел,74 к.с,Автоматична,Червен,148000 км,,,,,,,,,,,,,,,
40387847,Hyundai Galloper 2.5TDI,"11 299 лв. - 5 777,09 €Цената е с включено ДДС",https://www.auto.bg/obiava/40387847/hyundai-galloper-2-5tdi,Hyundai Galloper,11 299 лв.,Употребяван,Джип,октомври 1998 г.,Hyundai Galloper Дизел,99 к.с,Ръчна,Т.зелен,254000 км,,,,,,,,,,,,,,,
82692145,Mitsubishi Outlander 2.0 и 2.4 на части,"1 503 лв. - 768,47 €Цената е с включено ДДС",https://www.auto.bg/obiava/82692145/mitsubishi-outlander-2-0-i-2-4-na-chasti,Mitsubishi Outlander,1 252 лв.,Употребяван,Джип,март 2003 г.,Mitsubishi Outlander Бензин,,Автоматична,,225133 км,,,,,,,,,,,,,,,
64355001,Mitsubishi Outlander Facelift 2.0 136kc 4* 4,"11 999 лв. - 6 134,99 €Цената е с включено ДДС",https://www.auto.bg/obiava/64355001/mitsubishi-outlander-facelift-2-0-136kc-4-4,Mitsubishi Outlander,11 999 лв.,Употребяван,Джип,юни 2008 г.,Mitsubishi Outlander Бензин,136 к.с,Ръчна,Сив,215000 км,,,,,,,,,,,,,,,
59619045,Peugeot Partner,Цена по договаряне,https://www.auto.bg/obiava/59619045/peugeot-partner,Peugeot Partner,Цена по договаряне,Употребяван,Ван,май 2010 г.,Peugeot Partner Бензин,120 к.с,Ръчна,Син,235000 км,,,,,,,,,,,,,,,
16102091,Mercedes-Benz B 170 Газ,"6 800 лв. - 3 476,78 €Не се начислява ДДС",https://www.auto.bg/obiava/16102091/mercedes-benz-b-170-gaz,Mercedes-Benz B 170,6 800 лв.,Употребяван,Хечбек,юни 2008 г.,Mercedes-Benz B 170 Бензин,,Автоматична,Сив,351659 км,,,,,,,,,,,,,,,
